EncuestaViaje_id,EncuestaHogar_id,EncuestaPersona_id,Estrato,sexo,edad,parentesco,TamanoHogar,Motorizacion,zatHogar,MzatHogar,DptoHogar,Anillo,zonaimm,zato,MzatO,AnilloOrigenViaje,zatd,Mzatd,AnilloDestinoViaje,CategoriaViaje,CategoriaViajeHB,HaciaoDesdeEstudio,Numeroviaje,NUMEROETAPA,MedioTransporte,ModoDesagregado,ModoAgregado,ModoViajeCompleto,ModoPrincipal,ModoPrincipalAgregado,CUADRASCAMINADAS,CUADRASCAMINADASDESPUES,siesapie,MOTIVOCUADRASAPIE,MOTIVOCUADRASAPIEOTRO,TIPOESTACIONAMIENTO,COSTOESTTIEMPOENUM,COSTOESTACIONAMIENTO,CostoestacionamientoxViaje,CostoestacionamientoEnHogar,CostoEstacionamientoxViajeTotal,COSTOPEAJE,PERSONASCONUSTED,COSTOTAXI,PAGOUSTEDTAXI,PERSONASCONUSTEDTAXI,COSTOTAXIPagado,LINEAFERROCARRIL,ESTACIONENTRADAFERROCARRIL,ESTACIONSALIDAFERROCARRIL,LineaOmnibus,LineaOMNIBUSDESTINO,TIPOLINEAOMNIBUS,TIPOBOLETOOMNIBUS,BoletoOmnibus,BoletoOmnibusDesagregado,PuntoTransferencia,CANTIDADBOLETOSOMNIBUS,COSTOTARIFA,CostoTarifaxViaje,Ponderacion
8016,7062,7461,4,1,84,1,1 Persona,Auto o Mas de 2 Vehiculos ,39,2,1,Montevideo,Centro,39,2,Montevideo,40,2,Montevideo,Hogar-Otros,HBNW,0,3,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,12,7,Por salud,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,130.4455072476
8017,7023,7352,3,1,24,1,1 Persona,Auto o Mas de 2 Vehiculos ,46,2,1,Montevideo,Centro,35,1,Montevideo,46,2,Montevideo,Hogar-Trabajo,HBW,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,3,,0,,0,0,0,0,,,,,,,,,,,,145,Comp.América,5,5,Boleto comun,Boleto comun,,1,16,16,210.1518546897
8018,7062,7461,4,1,84,1,1 Persona,Auto o Mas de 2 Vehiculos ,39,2,1,Montevideo,Centro,40,2,Montevideo,39,2,Montevideo,Hogar-Otros,HBNW,0,4,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,12,7,salud,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,130.4455072476
8019,7060,7466,3,2,7,3,3 o 4 Personas,1 Auto-Otro,32,4,1,Montevideo,Oeste,32,4,Montevideo,30,4,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,7,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,215.4113992695
8020,7023,7352,3,1,24,1,1 Persona,Auto o Mas de 2 Vehiculos ,46,2,1,Montevideo,Centro,46,2,Montevideo,72,3,Montevideo,Hogar-Otros,HBNW,0,3,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,2,0,0,0,15.6453715776,15.6453715776,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,210.1518546897
8021,7061,7468,1,1,27,1,2 Personas,Mas de Auto-Otro-Moto,93,9,1,Montevideo,Este,93,9,Montevideo,17,4,Montevideo,Hogar-Trabajo,HBW,0,1,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,0,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,159.0489211876
8022,7060,7466,3,2,7,3,3 o 4 Personas,1 Auto-Otro,32,4,1,Montevideo,Oeste,30,4,Montevideo,32,4,Montevideo,Hogar-Otros,HBNW,0,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,7,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,215.4113992695
8023,7061,7468,1,1,27,1,2 Personas,Mas de Auto-Otro-Moto,93,9,1,Montevideo,Este,17,4,Montevideo,85,3,Montevideo,Otros,NHB,0,2,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,0,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,159.0489211876
8024,7060,7467,3,2,10,3,3 o 4 Personas,1 Auto-Otro,32,4,1,Montevideo,Oeste,32,4,Montevideo,30,4,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,7,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,215.4113992695
8025,7061,7468,1,1,27,1,2 Personas,Mas de Auto-Otro-Moto,93,9,1,Montevideo,Este,85,3,Montevideo,82,9,Montevideo,Otros,NHB,0,3,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,0,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,159.0489211876
7841,7029,7378,3,1,4,13,3 o 4 Personas,No Posee,63,3,1,Montevideo,Este,62,3,Montevideo,63,3,Montevideo,Hogar-Estudio,HBNW,1,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,2,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,388.6563485699
7896,7038,7405,2,2,74,2,2 Personas,Mas de Auto-Otro-Moto,150,8,1,Montevideo,Oeste,150,8,Montevideo,71,3,Montevideo,Hogar-Salud,HBNW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,,,,,,,,,,,,582,Punta Carretas,5,3,Boleto 1 hora,Boleto 1 hora,,1,16,16,172.0687469508
7897,7038,7405,2,2,74,2,2 Personas,Mas de Auto-Otro-Moto,150,8,1,Montevideo,Oeste,71,3,Montevideo,67,3,Montevideo,Otros,NHB,0,2,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,2,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,172.0687469508
7898,7038,7405,2,2,74,2,2 Personas,Mas de Auto-Otro-Moto,150,8,1,Montevideo,Oeste,67,3,Montevideo,150,8,Montevideo,Hogar-Salud,HBNW,0,3,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,5,0,0,0,0,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,172.0687469508
7899,7038,7408,2,1,63,1,2 Personas,Mas de Auto-Otro-Moto,150,8,1,Montevideo,Oeste,150,8,Montevideo,99,9,Montevideo,Hogar-Salud,HBNW,0,1,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,2,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,172.0687469508
7900,7038,7408,2,1,63,1,2 Personas,Mas de Auto-Otro-Moto,150,8,1,Montevideo,Oeste,99,9,Montevideo,150,8,Montevideo,Hogar-Salud,HBNW,0,2,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,2,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,172.0687469508
7901,7038,7408,2,1,63,1,2 Personas,Mas de Auto-Otro-Moto,150,8,1,Montevideo,Oeste,150,8,Montevideo,67,3,Montevideo,Hogar-Salud,HBNW,0,3,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,172.0687469508
7902,7038,7408,2,1,63,1,2 Personas,Mas de Auto-Otro-Moto,150,8,1,Montevideo,Oeste,67,3,Montevideo,150,8,Montevideo,Hogar-Salud,HBNW,0,4,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,172.0687469508
7903,7039,7413,2,2,56,2,5 o mas Personas,No Posee,150,8,1,Montevideo,Oeste,150,8,Montevideo,150,8,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,8,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,1058.741225737
7904,7039,7413,2,2,56,2,5 o mas Personas,No Posee,150,8,1,Montevideo,Oeste,150,8,Montevideo,150,8,Montevideo,Hogar-Otros,HBNW,0,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,8,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,1058.741225737
7909,7040,7417,2,1,76,1,1 Persona,No Posee,150,8,1,Montevideo,Oeste,150,8,Montevideo,67,3,Montevideo,Hogar-Salud,HBNW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,4,,0,,0,0,0,0,,,,,,,,,,,,2,Portones,5,5,Boleto comun,Boleto comun,,1,16,16,226.4725752206
7910,7040,7417,2,1,76,1,1 Persona,No Posee,150,8,1,Montevideo,Oeste,67,3,Montevideo,150,8,Montevideo,Hogar-Salud,HBNW,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,,,,,,,,,,,,2,Sayago,5,5,Boleto comun,Boleto comun,,1,16,16,226.4725752206
7911,7041,7409,5,2,11,3,5 o mas Personas,No Posee,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Estudio,HBNW,1,1,1,5,Omnibus Suburbano,Omnibus,Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,,,,,,,,,,,,4D,LAS PIEDRAS,6,11,Gratuito/Pase libre,Gratuito Escolar,,1,0,0,240.1612726879
7912,7041,7409,5,2,11,3,5 o mas Personas,No Posee,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Estudio,HBNW,1,2,1,5,Omnibus Suburbano,Omnibus,Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,,,,,,,,,,,,4D,MONTEVIDEO,6,11,Gratuito/Pase libre,Gratuito Escolar,,1,0,0,240.1612726879
7913,7041,7410,5,1,10,3,5 o mas Personas,No Posee,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Estudio,HBNW,1,1,1,5,Omnibus Suburbano,Omnibus,Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,,,,,,,,,,,,4D,LAS PIEDRAS,6,11,Gratuito/Pase libre,Gratuito Escolar,,1,0,0,240.1612726879
7914,7041,7410,5,1,10,3,5 o mas Personas,No Posee,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Estudio,HBNW,1,2,1,5,Omnibus Suburbano,Omnibus,Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,,,,,,,,,,,,4D,MONTEVIDEO,6,11,Gratuito/Pase libre,Gratuito Escolar,,1,0,0,240.1612726879
7915,7043,7422,2,1,75,1,1 Persona,No Posee,149,8,1,Montevideo,Oeste,149,8,Montevideo,149,8,Montevideo,Hogar-Otros,HBNW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,,,,,,,,,,,,130,La paz,5,10,Zonal/Local,Zonal/Local,,1,8,8,339.7088628309
7916,7043,7422,2,1,75,1,1 Persona,No Posee,149,8,1,Montevideo,Oeste,149,8,Montevideo,149,8,Montevideo,Hogar-Otros,HBNW,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,,,,,,,,,,,,130,Ciudadela,5,10,Zonal/Local,Zonal/Local,,1,8,8,339.7088628309
7917,7045,7419,5,2,33,3,3 o 4 Personas,1 Auto-Otro,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Trabajo,HBW,0,1,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,10,3,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,228.372033113
7918,7045,7419,5,2,33,3,3 o 4 Personas,1 Auto-Otro,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Otros,NHB,0,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,1,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,228.372033113
7919,7045,7419,5,2,33,3,3 o 4 Personas,1 Auto-Otro,156,14,3,Primer Anillo,,156,14,Primer Anillo,5,1,Montevideo,Otros,NHB,0,3,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,10,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,228.372033113
7920,7045,7419,5,2,33,3,3 o 4 Personas,1 Auto-Otro,156,14,3,Primer Anillo,,5,1,Montevideo,156,14,Primer Anillo,Otros,NHB,0,4,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,3,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,228.372033113
7921,7045,7419,5,2,33,3,3 o 4 Personas,1 Auto-Otro,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Otros,NHB,0,5,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,2,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,228.372033113
7922,7045,7419,5,2,33,3,3 o 4 Personas,1 Auto-Otro,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Otros,HBNW,0,6,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,5,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,228.372033113
7923,7045,7420,5,1,63,1,3 o 4 Personas,1 Auto-Otro,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Otros,HBNW,0,1,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,2,0,0,0,0,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,228.372033113
7924,7045,7420,5,1,63,1,3 o 4 Personas,1 Auto-Otro,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Otros,HBNW,0,2,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,5,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,228.372033113
7925,7044,7423,4,2,77,1,1 Persona,No Posee,32,4,1,Montevideo,Oeste,32,4,Montevideo,30,4,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,16,3,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,115.6221541513
7926,7044,7423,4,2,77,1,1 Persona,No Posee,32,4,1,Montevideo,Oeste,30,4,Montevideo,32,4,Montevideo,Hogar-Otros,HBNW,0,2,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,16,3,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,115.6221541513
7927,7045,7420,5,1,63,1,3 o 4 Personas,1 Auto-Otro,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Otros,HBNW,0,3,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,5,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,228.372033113
7928,7045,7420,5,1,63,1,3 o 4 Personas,1 Auto-Otro,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Otros,HBNW,0,4,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,3,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,228.372033113
7929,7045,7420,5,1,63,1,3 o 4 Personas,1 Auto-Otro,156,14,3,Primer Anillo,,156,14,Primer Anillo,13,1,Montevideo,Hogar-Otros,HBNW,0,5,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,2,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,228.372033113
8026,7023,7352,3,1,24,1,1 Persona,Auto o Mas de 2 Vehiculos ,46,2,1,Montevideo,Centro,72,3,Montevideo,38,2,Montevideo,Otros,NHB,0,4,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,1,0,0,0,15.6453715776,15.6453715776,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,210.1518546897
8027,7060,7467,3,2,10,3,3 o 4 Personas,1 Auto-Otro,32,4,1,Montevideo,Oeste,30,4,Montevideo,32,4,Montevideo,Hogar-Otros,HBNW,0,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,7,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,215.4113992695
8028,7061,7468,1,1,27,1,2 Personas,Mas de Auto-Otro-Moto,93,9,1,Montevideo,Este,82,9,Montevideo,93,9,Montevideo,Hogar-Otros,HBNW,0,4,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,0,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,159.0489211876
8029,7023,7352,3,1,24,1,1 Persona,Auto o Mas de 2 Vehiculos ,46,2,1,Montevideo,Centro,38,2,Montevideo,46,2,Montevideo,Hogar-Otros,HBNW,0,5,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,0,3,600,27.2727272727,15.6453715776,42.9180988503,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,210.1518546897
8030,7063,7472,2,1,37,1,2 Personas,1 Auto-Otro,32,4,1,Montevideo,Oeste,32,4,Montevideo,25,4,Montevideo,Hogar-Salud,HBNW,0,1,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,2,0,0,0,0,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,293.5290389161
8031,7063,7472,2,1,37,1,2 Personas,1 Auto-Otro,32,4,1,Montevideo,Oeste,25,4,Montevideo,32,4,Montevideo,Hogar-Salud,HBNW,0,2,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,5,0,0,0,0,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,293.5290389161
8032,7064,7470,4,1,91,1,2 Personas,No Posee,36,2,1,Montevideo,Centro,36,2,Montevideo,136,6,Montevideo,Hogar-Trabajo,HBW,0,1,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,289.9766352341
8033,7063,7475,2,2,26,2,2 Personas,1 Auto-Otro,32,4,1,Montevideo,Oeste,32,4,Montevideo,7,1,Montevideo,Hogar-Trabajo,HBW,0,1,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,,0,,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,293.5290389161
8034,7065,7473,5,1,43,1,2 Personas,Mas de Auto-Otro-Moto,161,26,3,Primer Anillo,,132,6,Montevideo,161,26,Primer Anillo,Hogar-Otros,HBNW,0,1,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,0,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,215.1761784042
8035,7064,7470,4,1,91,1,2 Personas,No Posee,36,2,1,Montevideo,Centro,136,6,Montevideo,36,2,Montevideo,Hogar-Trabajo,HBW,0,2,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,289.9766352341
8036,7065,7473,5,1,43,1,2 Personas,Mas de Auto-Otro-Moto,161,26,3,Primer Anillo,,161,26,Primer Anillo,132,6,Montevideo,Hogar-Trabajo,HBW,0,2,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,2,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,215.1761784042
8037,7063,7475,2,2,26,2,2 Personas,1 Auto-Otro,32,4,1,Montevideo,Oeste,7,1,Montevideo,32,4,Montevideo,Hogar-Trabajo,HBW,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,5,,0,,0,0,0,0,,,,,,,,,,,,149,Mendoza,5,5,Boleto comun,Boleto comun,,1,16,16,293.5290389161
8038,7065,7473,5,1,43,1,2 Personas,Mas de Auto-Otro-Moto,161,26,3,Primer Anillo,,132,6,Montevideo,161,26,Primer Anillo,Hogar-Trabajo,HBW,0,3,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,5,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,215.1761784042
8039,7065,7473,5,1,43,1,2 Personas,Mas de Auto-Otro-Moto,161,26,3,Primer Anillo,,161,26,Primer Anillo,53,11,Montevideo,Hogar-Trabajo,HBW,0,4,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,2,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,215.1761784042
8040,7069,7482,2,1,89,4,3 o 4 Personas,No Posee,27,4,1,Montevideo,Centro,27,4,Montevideo,5,1,Montevideo,Hogar-Trabajo,HBW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,3,,0,,0,0,0,0,,,,,,,,,,,,17,Punta Carretas,5,5,Boleto comun,Boleto comun,,1,16,16,344.2996303444
8041,7065,7474,5,2,34,2,2 Personas,Mas de Auto-Otro-Moto,161,26,3,Primer Anillo,,161,26,Primer Anillo,161,26,Primer Anillo,Hogar-Otros,HBNW,0,1,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,2,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,215.1761784042
8042,7065,7474,5,2,34,2,2 Personas,Mas de Auto-Otro-Moto,161,26,3,Primer Anillo,,161,26,Primer Anillo,161,26,Primer Anillo,Hogar-Otros,HBNW,0,2,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,5,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,215.1761784042
8043,7069,7482,2,1,89,4,3 o 4 Personas,No Posee,27,4,1,Montevideo,Centro,5,1,Montevideo,27,4,Montevideo,Hogar-Trabajo,HBW,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,,,,,,,,,,,,17,Casabo,5,5,Boleto comun,Boleto comun,,1,16,16,344.2996303444
8044,7069,7482,2,1,89,4,3 o 4 Personas,No Posee,27,4,1,Montevideo,Centro,27,4,Montevideo,3,1,Montevideo,Hogar-Otros,HBNW,0,3,1,3,Taxi,Taxi - Remis,Taxi,Taxi,Taxi - Remis,,0,,0,,0,0,0,0,,,,,80,1,2,80,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,344.2996303444
8045,7069,7482,2,1,89,4,3 o 4 Personas,No Posee,27,4,1,Montevideo,Centro,3,1,Montevideo,27,4,Montevideo,Hogar-Otros,HBNW,0,4,1,3,Taxi,Taxi - Remis,Taxi,Taxi,Taxi - Remis,,0,,0,,0,0,0,0,,,,,100,1,0,100,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,344.2996303444
7878,7034,7388,1,2,30,2,3 o 4 Personas,Mas de Auto-Otro-Moto,93,9,1,Montevideo,Este,93,9,Montevideo,97,9,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,15,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,97.7698708135
7879,7034,7388,1,2,30,2,3 o 4 Personas,Mas de Auto-Otro-Moto,93,9,1,Montevideo,Este,97,9,Montevideo,93,9,Montevideo,Hogar-Otros,HBNW,0,2,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,15,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,97.7698708135
7880,7034,7389,1,1,28,1,3 o 4 Personas,Mas de Auto-Otro-Moto,93,9,1,Montevideo,Este,93,9,Montevideo,66,3,Montevideo,Hogar-Trabajo,HBW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,,,,,,,,,,,,71,pocitos,5,5,Boleto comun,Boleto comun,,1,16,16,97.7698708135
7881,7034,7389,1,1,28,1,3 o 4 Personas,Mas de Auto-Otro-Moto,93,9,1,Montevideo,Este,66,3,Montevideo,93,9,Montevideo,Hogar-Trabajo,HBW,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,4,,0,,0,0,0,0,,,,,,,,,,,,71,mendoza,5,5,Boleto comun,Boleto comun,,1,16,16,97.7698708135
8046,7066,7480,5,1,69,1,1 Persona,1 Moto,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Otros,HBNW,0,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,2,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,171.6335798551
8047,7066,7480,5,1,69,1,1 Persona,1 Moto,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Otros,NHB,0,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,7,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,171.6335798551
8048,7066,7480,5,1,69,1,1 Persona,1 Moto,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Otros,HBNW,0,3,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,2,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,171.6335798551
8049,7077,7477,3,2,44,2,3 o 4 Personas,1 Auto-Otro,44,2,1,Montevideo,Centro,44,2,Montevideo,50,11,Montevideo,Hogar-Otros,HBNW,0,1,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,2,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,137.4966378316
